objectid,settlementId,settlementNameHeb,settlementNameEng,streetCode,streetNameHeb,streetNameEng,houseNum,floorNo,assetArea,dealAmount,dealId,propertyTypeDescription,dealNatureDescription,assetRoomNum,neighborhood,dealDate,gushNum,parcelNum,subParcelNum,polygonId,sourceorder,E,N,X,Y
1979798,31,אופקים,OFAQIM,,,,,,130,1705000,11346375362,,,5,,2024-09-09T00:00:00.000Z,70004,58,17,70004-58,1,34.648054,31.300367,166485.3,578875.26
1979971,31,אופקים,OFAQIM,,,,,,130,1725000,11273092020,דירה,דירה בבית קומות,5,,2025-08-27T00:00:00.000Z,70004,58,77,70004-58,1,34.648054,31.300367,166485.3,578875.26
1979757,31,אופקים,OFAQIM,,,,,רביעית,130,1065579,11346375358,,,4,,2024-10-07T00:00:00.000Z,70004,58,13,70004-58,1,34.648054,31.300367,166485.3,578875.26
1701803,7900,פתח תקווה,Petah Tikva,79000803,צבי הרמן שפירא,Zvi Hermann Schapira,10,ראשונה,104,2325000,3625022040,דירה,דירה בבית קומות,4,מרכז העיר,2024-12-29T00:00:00.000Z,6382,19,9,52300327,2,34.885184,32.084111,189315.87,665689.98
1701731,7900,פתח תקווה,Petah Tikva,79000803,צבי הרמן שפירא,Zvi Hermann Schapira,1,ב,52,1053000,3600819278,דירה,דירה בבית קומות,2,מרכז העיר,2024-05-27T00:00:00.000Z,6382,190,5,52348717,2,34.885374,32.08491,189334.07,665778.53
1702066,7900,פתח תקווה,Petah Tikva,79000803,צבי הרמן שפירא,Zvi Hermann Schapira,15,ד,78,1595000,3515477614,דירה,דירה בבית קומות,3,מרכז העיר,2021-06-11T00:00:00.000Z,6382,253,14,53298286,2,34.886071,32.083328,189399.36,665602.9
1130495,28,מזכרת בתיה,,,,,,,89,54000,10357578252,קרקע,ללא תיכנון,,,2023-11-29T00:00:00.000Z,3903,69,3,3903-69,1,34.845805,31.839428,185508.26,638569.14
484725,1330,אחוזת ברק,Ahuzzat Barak,13300103,אלון,Allon,31,קרקע,111,2250000,4896872440,דירה,דירה בבית קומות,4,,2022-11-27T00:00:00.000Z,17783,177,4,64938025,2,35.340398,32.644224,232212.84,727767.04
484536,1330,אחוזת ברק,AHUZZAT BARAQ,13300103,אלון,Allon,18,קרקע,110,2290000,4962971480,דירה,דירה בבית קומות,4,,2024-02-14T00:00:00.000Z,17783,107,2,64937624,2,35.338963,32.64496,232078.09,727848.49
484706,1330,אחוזת ברק,Ahuzzat Barak,13300103,אלון,Allon,47,קרקע,121,2550000,4974429760,דירה,דירה בבית קומות,4,,2024-11-18T00:00:00.000Z,17783,175,4,64938024,2,35.340124,32.644692,232187.06,727818.9
1748077,2650,רמת השרון,Ramat HaSharon,26500225,ביאליק,Bialik,38,ראשונה,102,4000000,11346351583,,,4,הדר,2024-05-15T00:00:00.000Z,6418,270,19,53272087,2,34.84324,32.144112,185378.29,672356.05
1748051,2650,רמת השרון,Ramat HaSharon,26500225,ביאליק,Bialik,34,שלישית,109,4265000,11346351571,,,4,הדר,2024-04-16T00:00:00.000Z,6418,268,8,52056222,2,34.842804,32.144258,185337.21,672372.37
1747440,2650,רמת השרון,Ramat HaSharon,26500225,ביאליק,Bialik,26,ראשונה,125,3750000,9270784158,דירה,דירה בבית קומות,4,הדר,2025-10-15T00:00:00.000Z,6417,967,5,53252746,2,34.841723,32.144638,185235.36,672414.86
1195804,31,אופקים,Ofakim,310365,אתרוג,Etrog,29,קומה ‎0‏,167,1630000,10984237110,דירה,דירת גן,5,קרית מנחם,2022-02-08T00:00:00.000Z,39668,54,9,65970232,1,34.611512,31.305889,163009.54,579505.66
1195787,31,אופקים,Ofakim,310365,אתרוג,Etrog,9,ראשונה,205,2780000,10998626040,דירה,קוטג' חד משפחתי,6,קרית מנחם,2022-06-29T00:00:00.000Z,39668,51,1,68386745,2,34.609716,31.305837,162838.53,579500.81
1715323,681,גבעת שמואל,Giv'at Shmu'el,6810226,יוני נתניהו,Yoni Natanyahu,38,שניה,84,2100000,3521307194,דירה,דירה בבית קומות,3,רמת הדר,2021-10-28T00:00:00.000Z,6392,78,43,52344945,2,34.855148,32.078893,186478.34,665120.14
1674612,681,גבעת שמואל,GIV'AT SHEMU'EL,6810226,יוני נתניהו,Yoni Natanyahu,2,קומה ‎1‏,89,2900000,3546197836,דירה,דירה בבית קומות,4,רמת הדר,2022-07-19T00:00:00.000Z,6369,359,42,65341437,2,34.855005,32.070964,186461.99,664240.93
1714592,681,גבעת שמואל,Giv'at Shmu'el,6810226,יוני נתניהו,Yoni Natanyahu,26,חמישית,132,3100000,3600570487,דירה,דירה בבית קומות,5,רמת הדר,2024-05-12T00:00:00.000Z,6392,277,101,52226800,2,34.855627,32.077052,186522.91,664915.84
2101854,6600,חולון,HOLON,66000304,ההסתדרות,HaHistadrut,60,קרקע,19,1000000,3631287316,בנין,חנות,,קרית עבודה,2025-05-22T00:00:00.000Z,7174,199,11,52506738,2,34.775124,32.0173,178895.78,658317.33
1461023,6600,חולון,Holon,66000304,ההסתדרות,HaHistadrut,3,ראשונה,65,2097000,3602799833,דירה,דירה בבית קומות,4,נאות רחל,2024-07-25T00:00:00.000Z,6049,377,1,52507796,2,34.76539,32.018811,177976.82,658488.58
2100644,6600,חולון,Holon,66000304,ההסתדרות,HaHistadrut,81,רביעית,45,1500000,3576269386,דירה,דירה בבית קומות,2,קרית עבודה,2023-12-06T00:00:00.000Z,7173,224,10,53048154,2,34.777226,32.017611,179094.51,658351.03
1848915,2650,רמת השרון,,,,,,,630608,640000,6060270250,קרקע,ללא תיכנון,,מיתחם גלילות,2021-06-13T00:00:00.000Z,6618,3,42,6618-3,1,34.807002,32.130363,181953.72,670843.44
1848964,2650,רמת השרון,,,,,,,1,3136000,6153863250,קרקע,ללא תיכנון,,מיתחם גלילות,2023-03-19T00:00:00.000Z,6618,3,87,6618-3,1,34.807002,32.130363,181953.72,670843.44
1540642,6300,גבעתיים,Giv'atayim,63000308,ז'בוטינסקי,Jabotinsky,38,ראשונה,95,2700000,3520869816,דירה,דירה בבית קומות,3,ארלוזרוב,2021-10-04T00:00:00.000Z,6160,429,5,52477453,2,34.812627,32.072893,182461.34,664468.58
1541202,6300,גבעתיים,Giv'atayim,63000308,ז'בוטינסקי,Jabotinsky,14,שניה,83,3225000,3604209958,דירה,דירה בבית קומות,4,ארלוזרוב,2024-09-08T00:00:00.000Z,6160,616,6,52276027,2,34.810018,32.073442,182215.22,664530.36
1540506,6300,גבעתיים,GIV'ATAYIM,63000308,זבוטינסקי,Jabotinski,29,שניה,124,7000000,3627270323,דירה,דירה בבית קומות,3,ארלוזרוב,2025-02-18T00:00:00.000Z,6160,37,12,52360241,2,34.81121,32.073838,182327.93,664573.86
1777860,9700,הוד השרון,Hod HaSharon,97000507,נחל בשור,Nahal Bsor,4,ראשונה,360,10770000,8977395248,דירה,קוטג' דו משפחתי,8,נווה הדר,2021-10-24T00:00:00.000Z,6445,384,1,65492450,1,34.881606,32.14102,188996.98,672001.67
705069,7100,אשקלון,ASHQELON,71000861,קדש,Kadesh,7,שניה,128,1415000,10913774580,דירה,דירה בבית קומות,5,מצפה ברנע,2021-09-02T00:00:00.000Z,2557,3,45,61235788,1,34.582792,31.689029,160516.15,622004.2
579123,7100,אשקלון,Ashkelon,71000861,קדש,Kadesh,36,ראשונה,100,1600000,11256399000,דירה,דירה בבית קומות,4,ברנע ב,2025-02-17T00:00:00.000Z,1935,237,6,52734188,2,34.576194,31.691694,159892.27,622303.29
705085,7100,אשקלון,ASHQELON,71000861,קדש,Kadesh,7,רביעית,134,1860000,11075475600,דירה,דירה בבית קומות,5,מצפה ברנע,2023-03-10T00:00:00.000Z,2557,3,52,61235788,1,34.582792,31.689029,160516.15,622004.2
737020,315,נגבה,,,,,,,401,299000,11091234510,קרקע,מגורים,0,,2023-08-29T00:00:00.000Z,2863,5,2,2863-5,1,34.682493,31.667413,169957.74,619557.76
737019,315,נגבה,,,,,,,22199,42791000,11094210990,קרקע,מגורים,0,,2023-11-13T00:00:00.000Z,2863,5,1,2863-5,1,34.682493,31.667413,169957.74,619557.76
1476535,6100,בני ברק,Bne Brak,61000519,הרב קוטלר,HaRav Kotler,12,א,59,2450000,3549258554,דירה,דירה בבית קומות,3,אהרונוביץ- סוקולוב,2022-10-06T00:00:00.000Z,6122,1179,2,53301679,2,34.834343,32.086262,184516.86,665943.84
1476538,6100,בני ברק,Bne Brak,61000519,הרב קוטלר,HaRav Kotler,12,א,61,1960000,3631439943,דירה,דירה בבית קומות,3,אהרונוביץ- סוקולוב,2025-05-25T00:00:00.000Z,6122,1179,3,53301679,2,34.834343,32.086262,184516.86,665943.84
1476564,6100,בני ברק,Bne Brak,61000519,הרב קוטלר,HaRav Kotler,14,ב,53,2500000,3627421529,דירה,דירה בבית קומות,2,אהרונוביץ- סוקולוב,2025-01-10T00:00:00.000Z,6122,1187,6,52316433,2,34.834536,32.086247,184535.07,665942.11
1125765,7100,אשקלון,Ashkelon,71001226,קונדיטון,Konditon,2,שניה,126,1575000,11346281417,,,5,,2021-08-14T00:00:00.000Z,387,20,410,387-20,1,34.592078,31.689953,161397.17,622101.67
1125867,7100,אשקלון,Ashkelon,71001226,קונדיטון,Konditon,2,שניה,105,1606000,10982931120,דירה,דירה בבית קומות,4,,2022-01-25T00:00:00.000Z,387,20,503,387-20,1,34.592078,31.689953,161397.17,622101.67
1125757,7100,אשקלון,Ashkelon,71001226,קונדיטון,Konditon,2,ראשונה,126,1290645,11346281410,,,5,,2021-07-28T00:00:00.000Z,387,20,403,387-20,1,34.592078,31.689953,161397.17,622101.67
1526283,6300,גבעתיים,Giv'atayim,63000403,"הל""ה",HaLamed He,2,שלישית,79,2550000,3627995961,דירה,דירה בבית קומות,3,"הל""ה",2025-03-13T00:00:00.000Z,6154,946,43,52550843,2,34.801302,32.072588,181391.9,664438.7
1526305,6300,גבעתיים,Giv'atayim,63000403,"הל""ה",HaLamed He,2,קרקע,54,2050000,3605328430,דירה,דירה בבית קומות,2,"הל""ה",2024-09-22T00:00:00.000Z,6154,946,8,52550843,2,34.801302,32.072588,181391.9,664438.7
528447,9100,נהרייה,Nahariya,91000447,עגנון,Agnon,16,רביעית,118,1570000,4896722560,דירה,דירה בבית קומות,5,מרכז העיר,2022-11-29T00:00:00.000Z,18172,123,11,72922523,2,35.093092,33.004486,209050.77,767718.4
528705,9100,נהרייה,Nahariya,91000447,עגנון,Agnon,3,קומה ‎5‏,118,1869000,5006162480,דירה,דירה בבית קומות,4,מרכז העיר,2025-04-27T00:00:00.000Z,18172,149,14,65396975,2,35.093837,33.005197,209120.48,767797.18
528835,9100,נהרייה,Nahariya,91000447,עגנון,Agnon,17,חמישית,130,1900000,4969719320,דירה,דירה בבית קומות,5,מרכז העיר,2024-07-25T00:00:00.000Z,18172,188,45,67800701,2,35.093428,33.003478,209082.06,767606.57
956383,8400,רחובות,,,,,,,100,117000,10353563724,קרקע,אופציה,,,2023-09-03T00:00:00.000Z,3649,15,35,3649-15,1,34.791872,31.901476,180429.15,645467.59
956386,8400,רחובות,,,,,,,100,139000,10419879624,קרקע,ללא תיכנון,,,2024-01-16T00:00:00.000Z,3649,15,39,3649-15,1,34.791872,31.901476,180429.15,645467.59
956385,8400,רחובות,,,,,,,46,80000,10416855960,קרקע,ללא תיכנון,,,2023-12-27T00:00:00.000Z,3649,15,38,3649-15,1,34.791872,31.901476,180429.15,645467.59
97459,9500,קרית ביאליק,Kiryat Bialik,95000114,העצמאות,Ha'Atsma'ut,35,שלישית,84,980000,4886243760,דירה,דירה בבית קומות,4,מרכז העיר,2022-05-02T00:00:00.000Z,10431,62,13,53206824,2,35.093954,32.840389,209112.26,749519.21
97519,9500,קרית ביאליק,Kiryat Bialik,95000114,העצמאות,Ha'Atsma'ut,40,שניה,70,810000,4926660880,דירה,דירה בבית קומות,3,מרכז העיר,2023-05-28T00:00:00.000Z,10431,65,7,53026030,2,35.094491,32.839711,209162.46,749443.97
97447,9500,קרית ביאליק,Kiryat Bialik,95000114,העצמאות,Ha'Atsma'ut,17,,4386,13433000,4885557440,קרקע,קרקע למגורים,,מרכז העיר,2022-03-16T00:00:00.000Z,10431,52,1,51793632,2,35.09167,32.841095,208898.51,749597.74
1773097,6900,כפר סבא,KEFAR SAVA,69000523,ויצמן,Weizmann,130,שניה,25,1080000,9104845818,בנין,משרד,,מרכז,2023-01-24T00:00:00.000Z,6439,362,21,52342302,2,34.910531,32.174438,191736.17,675699.64
1756475,6900,כפר סבא,Kfar Sava,69000523,ויצמן,Weizmann,52,חמישית,102,2150000,9181853104,דירה,דירה בבית קומות,3,מרכז,2024-04-01T00:00:00.000Z,6426,417,23,52087455,2,34.901812,32.176527,190914.48,675933.57
1755906,6900,כפר סבא,Kfar Sava,69000523,ויצמן,Weizmann,16,שניה,94,1818100,9115302536,דירה,דירה בבית קומות,3,מרכז,2023-08-20T00:00:00.000Z,6426,191,3,52351007,2,34.897936,32.177394,190549.2,676030.75
395212,6700,טבריה,,,,,,,31129,97000,8113029933,קרקע,מגורים,0,,2021-10-09T00:00:00.000Z,15053,14,1,15053-14,1,35.503738,32.772325,247498.58,742005
482672,7700,עפולה,Afula,77000221,הרוגי מלכות,Haruge Malkhut,2,שביעית,50,265000,8845654915,דירה,דירה בבית קומות,2,גבעת המורה,2021-09-19T00:00:00.000Z,17771,13,23,53130461,2,35.327231,32.623558,230980.06,725473.68
483160,7700,עפולה,Afula,77000221,הרוגי מלכות,Haruge Malkhut,5,חמישית,63,450000,8908707424,דירה,דירה בבית קומות,3,גבעת המורה,2022-02-22T00:00:00.000Z,17771,99,27,51855322,2,35.326716,32.623789,230931.69,725499.25
482656,7700,עפולה,Afula,77000221,הרוגי מלכות,Haruge Malkhut,2,שלישית,39,425000,8907955816,דירה,דירה בבית קומות,2,גבעת המורה,2022-01-12T00:00:00.000Z,17771,13,10,53130461,2,35.327231,32.623558,230980.06,725473.68
9195,6500,חדרה,,,,,,,8400,20000000,7930566605,קרקע,קרקע למגורים,,,2021-12-28T00:00:00.000Z,10031,7,2,10031-7,1,34.945496,32.434482,195103.55,704528.48
2144260,6600,חולון,HOLON,66000959,שער ציון,Sha'ar Tsiyyon,11,רביעית,75,1500000,3570982425,דירה,דירה בבית קומות,4,קרית שרת מערב,2023-04-27T00:00:00.000Z,7344,88,30,52259733,2,34.788125,32.009388,180120.71,657435.16
2144255,6600,חולון,HOLON,66000959,שער ציון,Sha'ar Tsiyyon,11,שלישית,75,2100000,3654082824,דירה,דירה בבית קומות,4,קרית שרת מערב,2026-01-01T00:00:00.000Z,7344,88,26,52259733,2,34.788125,32.009388,180120.71,657435.16
2143995,6600,חולון,Holon,66000959,שער ציון,Sha'ar Tsiyyon,14,ראשונה,52,1725000,3570403150,דירה,דירה בבית קומות,3,קרית שרת מערב,2023-04-30T00:00:00.000Z,7344,73,49,52572492,2,34.788391,32.009825,180146.03,657483.53
1820225,6400,הרצליה,Herzliya,64000339,המתמיד,HaMatmid,2,שניה,98,4200000,9029585154,דירה,דירה בבית קומות,4,הרצליה הצעירה,2022-01-17T00:00:00.000Z,6546,221,3,52049611,1,34.844423,32.159052,185495.44,674012.39
1816562,6400,הרצליה,Herzliya,64000417,"רמב""ם",Rambam,13,ראשונה,79,2580000,9193808544,דירה,דירה בבית קומות,4,מרכז העיר,2024-10-10T00:00:00.000Z,6538,160,6,52356051,2,34.844333,32.163714,185488.68,674529.4
1816969,6400,הרצליה,Herzliya,64000417,"רמב""ם",Rambam,18,שניה,89,3050000,9272232116,דירה,דירה בבית קומות,4,מרכז העיר,2025-11-19T00:00:00.000Z,6538,403,3,52229517,2,34.844815,32.16335,185534.01,674488.88
1817125,6400,הרצליה,Herzliya,64000417,"רמב""ם",Rambam,15,שניה,88,2875000,9051118192,דירה,דירה בבית קומות,4,מרכז העיר,2022-11-02T00:00:00.000Z,6538,456,5,52188655,2,34.844562,32.163726,185510.29,674530.66
2172327,6900,כפר סבא,Kfar Sava,69000255,קדומים,Kdumim,4,,240,2242000,9261002616,דירה,דירה בבית קומות,7,הדרים,2025-04-23T00:00:00.000Z,7618,341,3,64754379,2,34.932141,32.182169,193776.49,676551.58
2170048,6900,כפר סבא,Kfar Sava,69000255,קדומים,Kdumim,5,קרקע + ראשונה,177,3885000,8983707966,דירה,דירה בבית קומות,6,הדרים,2021-11-15T00:00:00.000Z,7603,96,5,52161387,2,34.932581,32.18242,193818.06,676579.31
2171924,6900,כפר סבא,Kfar Sava,69000255,קדומים,Kdumim,2,שלישית,78,2310000,9252050836,דירה,דירה בבית קומות,3,הדרים,2025-01-10T00:00:00.000Z,7618,293,10,52161753,2,34.931513,32.182081,193717.24,676541.97
1722676,7900,פתח תקווה,Petah Tikva,79000435,שמואל חיים לנדוי,Shemuel Hayyim Landau,29,ראשונה,190,4555000,3568946886,דירה,דירה בבית קומות,6,כפר אברהם,2023-02-08T00:00:00.000Z,6400,252,11,53306122,2,34.899296,32.094226,190651.34,666807.78
1542110,6300,גבעתיים,Giv'atayim,63000223,גולומב,Golomb,25,שביעית,96,4235000,3606962029,דירה,דירה בבית קומות,4,ארלוזרוב,2024-11-20T00:00:00.000Z,6161,270,28,52492482,2,34.812985,32.069298,182493.7,664069.81
1543835,6300,גבעתיים,Giv'atayim,63000223,גולומב,Golomb,58,ראשונה,75,3600000,3573501742,דירה,דירה בבית קומות,4,ארלוזרוב,2023-08-11T00:00:00.000Z,6161,565,2,52545260,2,34.815241,32.068892,182706.56,664024.02
1542102,6300,גבעתיים,Giv'atayim,63000223,גולומב,Golomb,25,ראשונה,101,3770000,11346331607,,,4,ארלוזרוב,2022-03-14T00:00:00.000Z,6161,270,19,52492482,2,34.812985,32.069298,182493.7,664069.81
414553,1064,אמירים,,,,,,,189,103000,8174337412,קרקע,מגורים,0,,2021-11-24T00:00:00.000Z,15669,25,1,15669-25,1,35.44504,32.939506,241956.68,760531.96
1833071,8700,רעננה,RA'ANNANA,87000139,בורוכוב,Borochov,20,רביעית,146,2350000,9033642500,דירה,דירה בבית קומות,4,קריית דוד רמז,2022-03-04T00:00:00.000Z,6580,58,14,53276849,2,34.877104,32.182546,188586.22,676607.85
1832404,8700,רעננה,Ra'anana,87000139,בורוכוב,Borochov,17,ב,106,2850000,9049543102,דירה,דירה בבית קומות,4,מרכז,2022-07-24T00:00:00.000Z,6580,38,14,53297166,1,34.876177,32.181786,188498.54,676523.84
1832389,8700,רעננה,RA'ANNANA,87000139,בורוכוב,Borochov,19,ראשונה,117,220000,9186531976,דירה,דירה בבית קומות,4,מרכז,2024-06-04T00:00:00.000Z,6580,37,2,52324444,2,34.876273,32.182009,188507.67,676548.54
567202,2630,קרית גת,Kiryat Gat,26300391,היוצר,HaYotser,16,ראשונה,94,1200000,11180814750,בנין,משרד,,אזור המלאכה,2024-08-21T00:00:00.000Z,1908,28,4,52964200,1,34.772908,31.604316,178504.63,612523.91
567204,2630,קרית גת,Kiryat Gat,26300391,היוצר,HaYotser,16,ראשונה,45,810000,10910549160,בנין,משרד,,אזור המלאכה,2021-08-08T00:00:00.000Z,1908,28,5,52964200,1,34.772908,31.604316,178504.63,612523.91
567208,2630,קרית גת,Kiryat Gat,26300391,היוצר,HaYotser,16,ראשונה,54,971000,10910546100,בנין,משרד,,אזור המלאכה,2021-08-08T00:00:00.000Z,1908,28,8,52964200,1,34.772908,31.604316,178504.63,612523.91
1810739,6400,הרצליה,Herzliya,64000423,קהילת ציון,Kehillat Tsiyyon,4,שלישית,70,2770000,9189969720,דירה,דירה בבית קומות,3,מרכז העיר,2024-08-06T00:00:00.000Z,6532,353,11,52292910,2,34.848422,32.166654,185875.46,674854.14
1810226,6400,הרצליה,Herzliya,64000423,קהילת ציון,Kehillat Tsiyyon,18,,1,431000,9120989880,קרקע,קרקע למגורים,,מרכז העיר,2022-01-10T00:00:00.000Z,6532,185,0,53125442,2,34.848341,32.165167,185867.28,674689.27
1816873,6400,הרצליה,Herzliya,64000423,קהילת ציון,Kehillat Tsiyyon,24,,93,3440000,11346359668,,,3,מרכז העיר,2022-03-01T00:00:00.000Z,6538,369,13,52983360,2,34.848442,32.164373,185876.51,674601.19
535797,9100,נהרייה,Nahariya,91000202,יהודה המכבי,Yehuda HaMaccabi,30,ראשונה,40,675000,5016271720,דירה,דירה בבית קומות,2,גבעת טרומפלדור,2025-11-05T00:00:00.000Z,18208,66,6,51712402,2,35.106253,33.0257,210282.86,770069.93
535857,9100,נהרייה,Nahariya,91000202,יהודה המכבי,Yehuda HaMaccabi,23,ראשונה,38,800000,5007208960,דירה,דירה בבית קומות,2,גבעת טרומפלדור,2025-05-28T00:00:00.000Z,18208,83,3,51712831,2,35.107125,33.024934,210364.25,769984.9
535013,9100,נהרייה,Nahariya,91000202,יהודה המכבי,Yehuda HaMaccabi,1,שניה,45,570000,4881380920,דירה,דירה בבית קומות,2,גבעת טרומפלדור,2022-01-26T00:00:00.000Z,18208,102,8,51713300,2,35.109133,33.023737,210551.74,769851.98
350424,9600,קרית ים,Kiryat Yam,96000240,פנחס לבון,Pinhas Lavon,1,רביעית,60,1150000,5009655200,דירה,דירה בבית קומות,3,קריית ים ד,2025-07-16T00:00:00.000Z,12756,9,13,51789765,2,35.076564,32.855449,207486.19,751191.25
350241,9600,קרית ים,Kiryat Yam,96000240,פנחס לבון,Pinhas Lavon,27,שביעית,79,1075000,4969089280,דירה,דירה בבית קומות,4,קריית ים ד,2024-07-18T00:00:00.000Z,12756,29,27,53207819,2,35.076686,32.852106,207497.16,750820.49
350370,9600,קרית ים,Kiryat Yam,96000240,פנחס לבון,Pinhas Lavon,23,שניה,84,765000,4857209400,דירה,דירה בבית קומות,3,קריית ים ד,2021-11-26T00:00:00.000Z,12756,7,10,51793530,2,35.076749,32.8527,207503.14,750886.36
895159,3780,ביתר עילית,BETAR ILLIT,37800219,כנסת מרדכי,Knesset Mordekhay,7,,120,3345000,3759474120,דירה,דירה בבית קומות,5,,2025-11-25T00:00:00.000Z,30750,1,4,52656104,2,35.107068,31.696818,210225.01,622704.04
895243,3780,ביתר עילית,BETAR ILLIT,37800219,כנסת מרדכי,Knesset Mordekhay,7,,126,2950000,3691597740,דירה,דירה בבית קומות,4,,2023-01-31T00:00:00.000Z,30750,1,54,52656104,2,35.107068,31.696818,210225.01,622704.04
896437,3780,ביתר עילית,BETAR ILLIT,37800219,כנסת מרדכי,Knesset Mordekhay,24,שלישית,127,2900000,3668972040,דירה,דירה בבית קומות,5,התמר,2022-12-07T00:00:00.000Z,30750,3,27,52409385,2,35.104935,31.694994,210022.61,622501.97
64061,9500,קרית ביאליק,,,,,,,12029,29065000,5000989160,קרקע,קרקע למגורים,,,2024-12-29T00:00:00.000Z,10237,50,1,10237-50,1,35.102988,32.831389,209957.08,748520.24
1563410,8600,רמת גן,RAMAT GAN,86001647,מטולה,Metula,1,ראשונה,125,4525000,3634235833,דירה,דירה בבית קומות,2,שיכון המזרחי,2025-09-09T00:00:00.000Z,6182,339,1,52356397,2,34.829604,32.065731,184061.56,663668.69
1563418,8600,רמת גן,RAMAT GAN,86001647,מטולה,Metula,1,רביעית,57,2670000,11346333912,,,2,שיכון המזרחי,2024-08-13T00:00:00.000Z,6182,339,17,52356397,2,34.829604,32.065731,184061.56,663668.69
1563421,8600,רמת גן,RAMAT GAN,86001647,מטולה,Metula,1,ראשונה,61,2180000,3655882738,דירה,דירה בבית קומות,2,שיכון המזרחי,2026-01-29T00:00:00.000Z,6182,339,2,52356397,2,34.829604,32.065731,184061.56,663668.69
1845869,6400,הרצליה,,,,,,,129,880000,9263340202,קרקע,ללא תיכנון,,,2025-06-22T00:00:00.000Z,6608,5,10,6608-5,1,34.796015,32.146542,180923.77,672641.43
1845870,6400,הרצליה,,,,,,,100,700000,9326594588,קרקע,ללא תיכנון,,,2026-01-21T00:00:00.000Z,6608,5,11,6608-5,1,34.796015,32.146542,180923.77,672641.43
1845882,6400,הרצליה,,,,,,,44155,650000,9028157768,קרקע,ללא תיכנון,,,2021-12-26T00:00:00.000Z,6608,5,9,6608-5,1,34.796015,32.146542,180923.77,672641.43
958107,8400,רחובות,Rehovot,84000213,יעקב טוכמן,Ya'akov Tuchman,20,ראשונה,70,2400000,10589641104,דירה,דירה בבית קומות,3.5,קרית משה,2026-02-16T00:00:00.000Z,3653,78,9,53048093,1,34.787391,31.888553,179999.75,644036.21
958039,8400,רחובות,REHOVOT,84000213,טוכמן יעקב,Tuchman Ya'akov,108,ראשונה,71,950000,10518626748,דירה,דירה בבית קומות,3,קרית משה,2025-06-18T00:00:00.000Z,3653,54,18,52474608,2,34.785243,31.887923,179796.26,643967.13
958046,8400,רחובות,Rehovot,84000213,יעקב טוכמן,Ya'akov Tuchman,108,ראשונה,71,1290000,10197934656,דירה,דירה בבית קומות,4,קרית משה,2021-10-31T00:00:00.000Z,3653,54,3,52474608,2,34.785243,31.887923,179796.26,643967.13
2168244,6900,כפר סבא,,,,,,,61228,238000,9263151650,קרקע,ללא תיכנון,,צפון,2025-06-19T00:00:00.000Z,7595,42,20,7595-42,1,34.917795,32.192569,192426.63,677708.37
2168254,6900,כפר סבא,,,,,,,166,250000,9109183402,קרקע,ללא תיכנון,,צפון,2023-04-17T00:00:00.000Z,7595,42,6,7595-42,1,34.917795,32.192569,192426.63,677708.37
2168241,6900,כפר סבא,,,,,,,1,630000,9262172334,קרקע,ללא תיכנון,,צפון,2025-05-25T00:00:00.000Z,7595,42,18,7595-42,1,34.917795,32.192569,192426.63,677708.37
1796332,2620,קרית אונו,,,,,,ראשונה,77,2225000,3544436927,דירה,דירה בבית קומות,3,קיראון,2022-05-19T00:00:00.000Z,6496,98,9,6496-98,1,34.865912,32.054956,187486.29,662462.52
1796295,2620,קרית אונו,,,,,,תשיעית,121,3280000,3521579707,דירה,דירה בבית קומות,5,קיראון,2021-10-19T00:00:00.000Z,6496,98,22,6496-98,1,34.865912,32.054956,187486.29,662462.52
227787,241,יקנעם (מושבה),,,,,,,2320,3666000,4890998800,קרקע,קרקע למגורים,,,2022-07-14T00:00:00.000Z,11096,24,1,11096-24,1,35.113961,32.659579,210968.24,729465.35
606010,792,נתיב השיירה,,,,,,,410,311000,4925281800,קרקע,קרקע למגורים,,,2023-04-03T00:00:00.000Z,19942,23,3,19942-23,1,35.142189,32.997744,213638.43,766966.88
606016,792,נתיב השיירה,,,,,,,401,639000,4935230720,קרקע,קרקע למגורים,,,2023-11-19T00:00:00.000Z,19942,23,9,19942-23,1,35.142189,32.997744,213638.43,766966.88
606006,792,נתיב השיירה,,,,,,,411,486000,4972310080,קרקע,קרקע למגורים,,,2024-01-14T00:00:00.000Z,19942,23,11,19942-23,1,35.142189,32.997744,213638.43,766966.88
471764,613,ציפורי,,,,,,,8246,164000,4846676160,קרקע,מגורים,0,,2021-05-04T00:00:00.000Z,17618,3,2,17618-3,1,35.279707,32.741454,226510.69,738544.22
471763,613,ציפורי,,,,,,,501,628000,5004665600,קרקע,קרקע למגורים,,,2025-03-31T00:00:00.000Z,17618,3,1,17618-3,1,35.279707,32.741454,226510.69,738544.22
273719,9500,קרית ביאליק,Kiryat Bialik,95000132,הדקלים,HaDkalim,23,שניה,74,1100000,4930479680,דירה,דירה בבית קומות,4,מרכז העיר,2023-08-09T00:00:00.000Z,11534,2,19,51814261,2,35.087997,32.833409,208553.7,748745.71
273886,9500,קרית ביאליק,Kiryat Bialik,95000132,הדקלים,HaDkalim,4,שניה,80,950000,4881866360,דירה,דירה בבית קומות,4,מרכז העיר,2022-02-02T00:00:00.000Z,11534,54,4,51819325,2,35.086933,32.830873,208453.76,748464.57
